Station,Day(Local_Date),WDir(Deg),WSpd(m/s),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tdry(C),TWet(C),RH(%),Tmax(C),Tmin(C),Tgmin(C),ET05(C),ET10(C),ET20(C),ET30(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2)
1340,20160302:0000,103,4.5,68,15.4,618,0.0,19.0,17.2,83.0,22.9,18.3,-,-,-,-,-,-,1019.8,1016.6,-,18.41
1340,20160303:0000,72,8.6,74,11.8,462,0.0,20.5,16.9,68.0,23.6,18.5,-,-,-,-,-,-,1028.8,1025.6,-,21.48
1340,20160304:0000,71,4.7,75,8.2,230,0.0,21.2,17.5,68.0,26.9,17.3,-,-,-,-,-,-,1028.5,1025.3,-,24.53
1340,20160305:0000,206,2.3,72,7.2,207,0.0,19.5,17.7,83.0,26.5,16.9,-,-,-,-,-,-,1026.5,1023.3,-,23.29
1340,20160306:0000,217,1.3,230,6.2,175,0.0,19.7,16.6,71.0,26.5,16.0,-,-,-,-,-,-,1025.8,1022.6,-,18.49
1340,20160307:0000,261,1.6,268,10.3,212,0.0,21.0,18.6,78.0,26.9,18.3,-,-,-,-,-,-,1024.8,1021.6,-,17.71
1340,20160308:0000,228,1.1,229,11.3,249,0.0,21.0,18.4,77.0,27.4,18.4,-,-,-,-,-,-,1022.5,1019.3,-,22.29
1340,20160309:0000,216,2.5,240,9.3,259,0.0,19.7,18.6,89.0,26.4,18.0,-,-,-,-,-,-,1023.8,1020.6,-,21.94
1340,20160310:0000,223,1.7,269,9.3,287,0.0,18.4,15.4,71.0,26.1,14.2,-,-,-,-,-,-,1024.8,1021.6,-,23.32
1340,20160311:0000,276,4.6,60,16.5,425,2.2,21.5,19.1,79.0,25.3,18.2,-,-,-,-,-,-,1018.6,1015.4,-,12.54
1340,20160312:0000,81,5.5,71,18.5,530,0.0,17.3,13.9,67.0,21.6,16.2,-,-,-,-,-,-,1029.3,1026.0,-,16.89
1340,20160313:0000,116,1.6,52,9.8,175,0.0,18.9,14.7,61.0,26.9,14.6,-,-,-,-,-,-,1029.8,1026.6,-,23.15
1340,20160314:0000,187,0.3,30,5.1,176,0.0,18.7,15.8,72.0,27.2,14.2,-,-,-,-,-,-,1025.8,1022.6,-,22.66
1340,20160315:0000,294,1.4,256,7.7,208,0.0,18.7,15.4,69.0,25.2,14.9,-,-,-,-,-,-,1020.8,1017.6,-,16.33
1340,20160316:0000,264,1.2,284,7.7,186,6.0,21.6,18.8,75.0,28.2,18.4,-,-,-,-,-,-,1018.5,1015.3,-,11.85
1340,20160317:0000,156,1.4,45,8.8,504,0.2,20.3,19.4,91.0,27.8,17.9,-,-,-,-,-,-,1020.0,1016.8,-,16.02
1340,20160318:0000,52,10.5,48,13.9,802,0.0,21.0,19.2,84.0,26.3,18.9,-,-,-,-,-,-,1021.2,1018.0,-,17.84
1340,20160319:0000,70,8.8,60,13.4,683,0.0,20.4,18.3,81.0,25.6,19.1,-,-,-,-,-,-,1022.6,1019.4,-,14.85
1340,20160320:0000,58,8.5,54,14.9,749,0.0,21.7,19.7,82.0,26.2,18.8,-,-,-,-,-,-,1022.5,1019.3,-,17.33
1340,20160321:0000,72,7.4,61,14.9,817,1.0,21.1,19.2,83.0,25.7,19.3,-,-,-,-,-,-,1021.6,1018.4,-,15.45
1340,20160322:0000,65,9.1,64,16.0,1026,0.2,21.6,19.4,80.0,25.2,19.2,-,-,-,-,-,-,1019.4,1016.2,-,11.64
1340,20160323:0000,57,14.6,38,24.2,1338,7.4,21.1,20.6,95.0,22.3,20.5,-,-,-,-,-,-,1016.5,1013.3,-,3.65
1340,20160324:0000,302,4.3,50,26.3,172,3.0,20.8,20.3,95.0,22.9,20.4,-,-,-,-,-,-,1012.4,1009.2,-,4.43
1340,20160325:0000,209,2.9,141,6.7,193,0.2,19.1,18.7,96.0,25.4,18.2,-,-,-,-,-,-,1014.4,1011.2,-,14.41
1340,20160326:0000,128,1.3,236,5.7,160,0.0,20.0,18.2,83.0,28.7,17.0,-,-,-,-,-,-,1014.6,1011.4,-,15.13
1340,20160327:0000,288,2.2,277,9.3,189,0.0,18.7,17.7,90.0,25.7,16.6,-,-,-,-,-,-,1014.0,1010.8,-,15.38
1340,20160328:0000,253,1.0,232,7.7,166,0.0,19.3,17.7,85.0,24.9,15.9,-,-,-,-,-,-,1017.2,1014.0,-,14.98
1340,20160329:0000,221,1.6,137,7.2,241,0.0,18.9,17.4,85.0,25.8,15.9,-,-,-,-,-,-,1020.2,1017.0,-,19.85
1340,20160330:0000,216,2.7,65,11.3,456,0.0,17.3,14.2,69.0,24.3,16.1,-,-,-,-,-,-,1021.7,1018.5,-,18.93
1340,20160331:0000,62,9.1,49,12.4,799,0.0,20.8,17.1,67.0,25.3,17.1,-,-,-,-,-,-,1024.5,1021.3,-,17.31
1340,20160401:0000,45,9.4,24,14.9,621,7.0,19.9,17.1,74.0,21.9,18.8,-,-,-,-,-,-,1021.7,1018.5,-,4.67
1340,20160402:0000,302,3.5,21,10.8,204,0.0,20.2,19.6,94.0,26.8,18.8,-,-,-,-,-,-,1018.7,1015.5,-,12.77
1340,20160403:0000,311,2.0,240,8.2,208,0.2,20.3,18.9,87.0,25.3,18.2,-,-,-,-,-,-,1018.6,1015.4,-,12.45
1340,20160404:0000,336,1.7,244,9.3,272,0.0,20.6,18.3,79.0,24.5,16.6,-,-,-,-,-,-,1015.4,1012.2,-,16.58
1340,20160405:0000,211,2.9,258,9.8,226,1.2,17.2,15.2,80.0,22.1,14.4,-,-,-,-,-,-,1016.7,1013.5,-,18.22
1340,20160406:0000,79,2.6,75,9.8,233,0.0,18.2,14.4,64.0,21.6,14.4,-,-,-,-,-,-,1022.3,1019.1,-,18.64
1340,20160407:0000,202,2.0,227,6.2,163,0.0,18.2,13.0,52.0,25.3,12.9,-,-,-,-,-,-,1021.5,1018.3,-,16.93
1340,20160408:0000,293,2.9,263,9.8,243,0.0,17.9,15.7,78.0,22.5,13.9,-,-,-,-,-,-,1017.8,1014.6,-,10.78
1340,20160409:0000,220,2.0,216,5.1,149,0.0,17.6,15.0,74.0,21.8,14.9,-,-,-,-,-,-,1020.6,1017.4,-,9.50
1340,20160410:0000,187,1.2,73,9.8,270,19.6,18.5,14.8,65.0,19.5,14.7,-,-,-,-,-,-,1022.0,1018.8,-,3.21
1340,20160411:0000,217,3.3,273,8.2,205,0.2,18.0,17.7,97.0,23.0,15.1,-,-,-,-,-,-,1017.5,1014.3,-,9.49
1340,20160412:0000,288,2.3,302,6.2,195,0.0,19.1,16.0,71.0,23.6,15.7,-,-,-,-,-,-,1019.2,1016.0,-,12.53
1340,20160413:0000,295,2.7,228,8.2,311,0.2,18.7,17.7,90.0,21.6,17.7,-,-,-,-,-,-,1019.3,1016.1,-,6.97
1340,20160414:0000,86,4.1,67,14.4,373,0.8,16.2,15.3,90.0,20.9,15.4,-,-,-,-,-,-,1025.1,1021.8,-,8.90
1340,20160415:0000,200,2.3,68,8.8,459,0.0,17.1,13.9,68.0,21.5,12.6,-,-,-,-,-,-,1025.8,1022.5,-,17.31
1340,20160416:0000,72,8.5,61,12.4,662,12.8,18.3,14.7,66.0,19.9,14.9,-,-,-,-,-,-,1024.0,1020.8,-,6.18
1340,20160417:0000,74,7.1,130,19.6,301,50.8,17.6,17.2,96.0,21.5,15.2,-,-,-,-,-,-,1016.5,1013.3,-,5.40
1340,20160418:0000,215,3.0,236,11.8,304,0.0,18.0,15.7,77.0,22.6,16.0,-,-,-,-,-,-,1014.4,1011.2,-,15.33
1340,20160419:0000,72,4.4,62,10.3,342,0.0,19.4,16.5,73.0,21.1,16.0,-,-,-,-,-,-,1023.7,1020.5,-,11.11
1340,20160420:0000,98,1.2,218,6.2,213,0.0,18.8,16.7,80.0,24.6,15.1,-,-,-,-,-,-,1028.1,1024.9,-,11.45
1340,20160421:0000,206,2.2,49,8.8,374,0.0,18.0,15.0,71.0,22.3,13.8,-,-,-,-,-,-,1029.3,1026.0,-,15.88
1340,20160422:0000,72,6.1,46,8.8,329,0.0,20.3,15.9,61.0,24.7,16.5,-,-,-,-,-,-,1028.7,1025.5,-,15.21
1340,20160423:0000,324,1.3,37,8.2,196,0.0,19.3,16.3,72.0,23.2,16.6,-,-,-,-,-,-,1022.2,1019.0,-,14.52
1340,20160424:0000,290,1.3,210,7.2,165,0.2,19.3,17.3,81.0,20.1,17.4,-,-,-,-,-,-,1016.0,1012.8,-,4.99
1340,20160425:0000,223,2.5,199,10.8,247,0.2,17.1,13.7,66.0,21.4,12.2,-,-,-,-,-,-,1019.1,1015.9,-,11.82
1340,20160426:0000,247,3.9,237,13.4,294,0.0,17.9,14.4,66.0,20.8,12.9,-,-,-,-,-,-,1020.1,1016.9,-,11.55
1340,20160427:0000,217,2.9,69,7.2,197,0.0,17.4,14.9,75.0,22.4,14.2,-,-,-,-,-,-,1026.0,1022.7,-,14.43
1340,20160428:0000,218,1.6,224,6.2,181,0.0,17.2,14.1,69.0,19.6,14.6,-,-,-,-,-,-,1030.7,1027.4,-,5.74
1340,20160429:0000,249,1.7,261,8.2,180,0.0,17.2,13.5,64.0,19.1,12.8,-,-,-,-,-,-,1030.5,1027.2,-,5.23
1340,20160430:0000,225,1.9,244,8.2,429,0.0,17.3,14.4,71.0,21.2,14.3,-,-,-,-,-,-,1027.7,1024.4,-,11.92
1340,20160501:0000,50,9.6,49,12.4,383,0.0,18.9,16.5,77.0,22.9,15.2,-,-,-,-,-,-,1029.3,1026.1,-,7.06
1340,20160502:0000,292,3.6,32,7.2,127,0.0,18.2,16.4,82.0,23.5,17.4,-,-,-,-,-,-,1025.9,1022.7,-,8.76
1340,20160503:0000,241,0.6,34,5.1,114,1.0,18.1,15.9,78.0,24.1,13.9,-,-,-,-,-,-,1025.2,1022.0,-,12.87
1340,20160504:0000,76,1.5,15,9.8,307,0.0,19.4,19.0,96.0,25.6,15.0,-,-,-,-,-,-,1025.4,1022.2,-,11.47
1340,20160505:0000,293,2.7,285,7.7,170,0.2,19.6,18.0,85.0,21.2,18.2,-,-,-,-,-,-,1024.7,1021.5,-,7.07
1340,20160506:0000,276,1.5,198,4.1,189,4.2,18.5,17.5,90.0,22.0,17.4,-,-,-,-,-,-,1026.1,1022.9,-,4.94
1340,20160507:0000,188,2.2,210,5.1,186,0.2,17.3,16.7,94.0,21.8,15.5,-,-,-,-,-,-,1027.8,1024.5,-,9.41
1340,20160508:0000,201,3.0,70,6.2,182,2.8,17.4,16.1,87.0,20.9,15.5,-,-,-,-,-,-,1027.4,1024.1,-,8.08
1340,20160509:0000,108,1.3,25,6.7,212,0.2,17.7,17.3,96.0,21.1,16.6,-,-,-,-,-,-,1022.3,1019.1,-,7.73
1340,20160510:0000,98,2.1,32,7.2,383,0.0,19.0,17.3,84.0,24.9,14.2,-,-,-,-,-,-,1018.8,1015.6,-,11.11
1340,20160511:0000,27,5.8,32,11.3,408,1.4,19.3,18.8,95.0,21.6,17.9,-,-,-,-,-,-,1012.2,1009.0,-,3.71
1340,20160512:0000,265,3.4,266,11.3,234,0.0,18.8,17.0,83.0,20.8,17.7,-,-,-,-,-,-,1012.2,1009.0,-,4.92
1340,20160513:0000,281,2.8,270,15.4,304,0.0,17.2,15.6,84.0,22.8,15.0,-,-,-,-,-,-,1016.7,1013.5,-,11.24
1340,20160514:0000,298,2.2,266,9.3,280,0.0,18.5,17.0,85.0,23.3,16.5,-,-,-,-,-,-,1020.3,1017.1,-,11.11
1340,20160515:0000,244,2.9,222,7.7,242,0.0,18.0,15.5,76.0,21.6,14.8,-,-,-,-,-,-,1019.3,1016.1,-,11.01
1340,20160516:0000,300,4.3,296,12.9,403,1.0,17.4,15.0,76.0,20.5,15.0,-,-,-,-,-,-,1016.4,1013.2,-,8.42
1340,20160517:0000,249,5.3,254,14.4,252,0.0,16.6,12.9,63.0,19.3,14.9,-,-,-,-,-,-,1014.7,1011.5,-,8.75
1340,20160518:0000,298,7.5,213,12.9,357,12.0,16.2,13.5,72.0,19.7,11.8,-,-,-,-,-,-,1013.2,1010.0,-,6.15
1340,20160519:0000,276,4.7,262,12.4,367,0.4,16.8,12.9,61.0,20.3,13.6,-,-,-,-,-,-,1011.8,1008.6,-,9.69
1340,20160520:0000,274,4.2,316,13.4,410,8.4,16.9,14.7,78.0,21.7,14.7,-,-,-,-,-,-,1010.3,1007.1,-,10.94
1340,20160521:0000,289,1.8,321,14.4,425,2.2,13.9,12.3,82.0,16.7,12.3,-,-,-,-,-,-,999.6,996.4,-,6.27
1340,20160522:0000,234,2.8,259,11.8,341,3.4,15.0,11.7,65.0,18.2,11.9,-,-,-,-,-,-,1004.5,1001.3,-,8.64
1340,20160523:0000,269,3.3,252,10.8,271,8.0,12.1,10.3,78.0,14.9,11.0,-,-,-,-,-,-,999.4,996.2,-,6.41
1340,20160524:0000,261,2.3,316,13.9,445,4.0,14.7,13.2,83.0,18.4,11.2,-,-,-,-,-,-,1002.9,999.7,-,4.62
1340,20160525:0000,305,8.4,270,18.5,365,5.2,15.8,13.8,79.0,17.7,14.0,-,-,-,-,-,-,1000.9,997.7,-,7.46
1340,20160526:0000,284,3.3,294,12.4,333,0.8,14.4,12.4,78.0,18.9,11.9,-,-,-,-,-,-,1005.1,1001.9,-,9.77
1340,20160527:0000,286,3.5,21,10.8,390,15.0,15.0,13.6,85.0,18.6,13.1,-,-,-,-,-,-,1011.2,1008.0,-,9.32
1340,20160528:0000,292,3.5,352,17.0,502,0.8,15.6,15.3,97.0,21.2,14.8,-,-,-,-,-,-,1000.2,997.0,-,8.94
1340,20160529:0000,297,3.8,338,16.0,323,3.0,16.5,15.6,90.0,19.1,15.4,-,-,-,-,-,-,1002.5,999.3,-,6.26
1340,20160530:0000,287,3.9,254,11.8,276,3.0,14.1,12.1,78.0,18.0,12.3,-,-,-,-,-,-,1008.1,1004.9,-,8.06
1340,20160531:0000,286,2.8,248,13.9,316,1.4,12.3,10.7,81.0,15.9,10.1,-,-,-,-,-,-,1008.4,1005.1,-,7.07
1340,20160601:0000,212,0.8,281,9.3,241,3.2,11.9,10.3,81.0,17.0,8.3,-,-,-,-,-,-,1014.4,1011.1,-,6.87
1340,20160602:0000,211,4.1,104,10.3,295,0.0,9.8,8.4,82.0,14.8,7.8,-,-,-,-,-,-,1020.9,1017.6,-,10.27
1340,20160603:0000,193,2.2,221,8.8,256,0.0,11.8,9.3,70.0,15.6,8.5,-,-,-,-,-,-,1028.2,1024.9,-,10.96
1340,20160604:0000,203,2.9,132,5.7,248,0.0,12.1,10.9,85.0,16.4,9.7,-,-,-,-,-,-,1031.5,1028.2,-,9.92
1340,20160605:0000,197,3.2,80,8.8,304,0.0,12.8,11.6,86.0,16.9,10.5,-,-,-,-,-,-,1034.5,1031.2,-,8.66
1340,20160606:0000,73,7.2,70,17.0,879,0.0,15.0,12.3,71.0,17.2,12.6,-,-,-,-,-,-,1035.4,1032.1,-,6.87
1340,20160607:0000,72,12.8,72,17.5,1053,0.0,15.8,12.9,70.0,17.2,14.4,-,-,-,-,-,-,1031.7,1028.4,-,5.95
1340,20160608:0000,62,13.8,63,19.0,1073,1.2,15.8,13.4,75.0,17.7,15.0,-,-,-,-,-,-,1024.2,1020.9,-,5.20
1340,20160609:0000,55,11.5,65,17.5,678,4.0,16.2,15.8,96.0,17.8,15.4,-,-,-,-,-,-,1015.1,1011.9,-,2.77
1340,20160610:0000,32,5.0,33,10.8,244,0.8,17.3,17.1,98.0,19.1,15.9,-,-,-,-,-,-,1012.5,1009.3,-,5.58
1340,20160611:0000,244,2.4,262,8.2,163,0.0,15.7,13.8,80.0,20.0,13.5,-,-,-,-,-,-,1015.9,1012.7,-,8.70
1340,20160612:0000,284,2.2,252,12.9,333,1.6,13.4,12.4,88.0,16.3,11.2,-,-,-,-,-,-,1016.7,1013.4,-,3.94
1340,20160613:0000,221,1.8,292,9.8,175,0.0,11.3,9.5,78.0,15.8,10.0,-,-,-,-,-,-,1027.5,1024.2,-,9.42
1340,20160614:0000,224,1.2,243,6.2,186,0.4,12.6,11.3,84.0,17.5,8.2,-,-,-,-,-,-,1033.8,1030.5,-,7.24
1340,20160615:0000,262,3.5,260,8.8,274,0.0,13.8,12.0,80.0,17.6,10.5,-,-,-,-,-,-,1025.9,1022.6,-,9.20
1340,20160616:0000,270,3.6,250,8.8,195,0.0,14.5,12.6,79.0,17.6,11.4,-,-,-,-,-,-,1023.2,1019.9,-,6.49
1340,20160617:0000,201,2.4,224,5.7,176,0.0,12.5,10.5,77.0,16.0,9.5,-,-,-,-,-,-,1025.9,1022.6,-,7.74
1340,20160618:0000,212,2.2,224,7.2,178,0.0,12.1,11.1,88.0,16.0,8.8,-,-,-,-,-,-,1026.6,1023.3,-,6.39
1340,20160619:0000,225,2.0,229,9.8,279,0.0,13.2,10.6,70.0,17.9,9.9,-,-,-,-,-,-,1025.4,1022.1,-,7.22
1340,20160620:0000,187,3.3,45,14.4,495,0.0,14.2,13.4,91.0,19.8,12.2,-,-,-,-,-,-,1028.7,1025.4,-,9.11
1340,20160621:0000,26,5.8,33,13.9,591,0.8,16.0,14.7,86.0,18.5,14.1,-,-,-,-,-,-,1024.3,1021.0,-,3.67
1340,20160622:0000,38,6.3,17,16.0,471,21.2,16.7,16.1,94.0,17.9,15.6,-,-,-,-,-,-,1015.4,1012.2,-,0.77
1340,20160623:0000,288,3.2,30,19.0,311,3.6,16.0,15.3,92.0,18.4,14.9,-,-,-,-,-,-,1003.5,1000.3,-,5.44
1340,20160624:0000,300,2.7,248,8.8,309,1.8,14.5,12.8,81.0,18.0,12.6,-,-,-,-,-,-,1013.8,1010.6,-,9.56
1340,20160625:0000,60,9.1,48,16.0,424,19.2,14.8,14.4,95.0,16.8,11.2,-,-,-,-,-,-,1008.6,1005.4,-,1.41
1340,20160626:0000,282,5.2,310,19.0,483,4.8,13.1,11.7,84.0,16.9,12.4,-,-,-,-,-,-,1002.7,999.5,-,6.72
1340,20160627:0000,303,10.0,303,20.6,385,1.2,14.0,12.1,79.0,17.4,10.0,-,-,-,-,-,-,1003.0,999.8,-,7.65
1340,20160628:0000,280,3.8,282,10.3,360,5.8,13.2,12.1,87.0,17.4,11.7,-,-,-,-,-,-,1015.9,1012.6,-,7.52
1340,20160629:0000,58,11.4,51,19.0,255,5.8,14.5,14.2,97.0,16.2,12.0,-,-,-,-,-,-,1011.5,1008.3,-,3.26
1340,20160630:0000,286,2.1,138,10.3,265,3.4,13.3,12.6,92.0,16.7,11.6,-,-,-,-,-,-,1004.7,1001.5,-,6.62
1340,20160701:0000,197,3.3,135,9.3,248,0.0,10.1,7.4,66.0,13.8,7.6,-,-,-,-,-,-,1017.7,1014.4,-,10.69
1340,20160702:0000,203,3.0,306,5.1,210,0.0,9.2,6.5,64.0,14.4,6.5,-,-,-,-,-,-,1025.3,1022.0,-,10.91
1340,20160703:0000,199,3.3,205,5.1,187,1.0,9.1,6.5,66.0,16.1,6.1,-,-,-,-,-,-,1023.2,1019.9,-,9.80
1340,20160704:0000,146,1.9,58,8.2,166,0.2,14.0,13.3,92.0,16.3,9.1,-,-,-,-,-,-,1020.2,1016.9,-,7.05
1340,20160705:0000,252,0.6,226,7.2,131,0.0,12.8,11.9,89.0,18.1,9.4,-,-,-,-,-,-,1023.1,1019.8,-,9.21
1340,20160706:0000,230,0.8,61,8.8,389,1.2,13.0,11.4,81.0,18.1,9.9,-,-,-,-,-,-,1023.9,1020.6,-,7.39
1340,20160707:0000,70,8.5,59,26.8,830,38.2,15.2,13.7,84.0,16.0,12.6,-,-,-,-,-,-,1017.4,1014.2,-,1.22
1340,20160708:0000,202,1.2,53,22.1,280,10.6,14.9,14.4,94.0,16.1,12.4,-,-,-,-,-,-,1004.2,1001.0,-,5.52
1340,20160709:0000,144,4.3,84,12.9,343,0.4,12.1,9.9,74.0,14.0,11.8,-,-,-,-,-,-,1011.2,1007.9,-,4.30
1340,20160710:0000,141,4.0,106,12.4,309,2.0,10.7,9.4,84.0,13.6,9.9,-,-,-,-,-,-,1015.9,1012.6,-,5.78
1340,20160711:0000,183,3.5,150,10.3,280,0.0,11.0,8.7,72.0,13.7,9.9,-,-,-,-,-,-,1022.9,1019.6,-,6.55
1340,20160712:0000,204,3.9,148,7.7,324,0.0,10.2,8.4,77.0,15.4,8.7,-,-,-,-,-,-,1026.4,1023.1,-,9.41
1340,20160713:0000,55,6.7,22,12.4,520,13.6,13.8,11.5,74.0,17.4,10.0,-,-,-,-,-,-,1024.3,1021.0,-,7.86
1340,20160714:0000,273,5.8,268,16.5,393,0.6,14.1,12.1,78.0,16.4,13.2,-,-,-,-,-,-,1008.8,1005.6,-,10.51
1340,20160715:0000,276,2.8,259,19.0,474,8.2,11.6,10.5,86.0,17.1,10.4,-,-,-,-,-,-,1014.1,1010.8,-,8.93
1340,20160716:0000,243,4.4,250,14.4,351,2.4,11.4,9.5,77.0,15.2,10.1,-,-,-,-,-,-,1014.3,1011.0,-,10.21
1340,20160717:0000,262,3.6,242,17.5,471,8.8,12.3,11.1,85.0,16.3,10.0,-,-,-,-,-,-,1015.3,1012.0,-,9.14
1340,20160718:0000,249,4.9,256,15.4,340,4.8,10.9,9.6,83.0,14.9,9.6,-,-,-,-,-,-,1011.9,1008.6,-,8.68
1340,20160719:0000,263,2.3,267,21.1,542,4.4,12.2,11.0,85.0,16.1,10.4,-,-,-,-,-,-,1012.7,1009.4,-,7.53
1340,20160720:0000,251,5.7,252,17.0,381,0.6,13.1,9.8,63.0,15.8,11.5,-,-,-,-,-,-,1009.0,1005.8,-,10.21
1340,20160721:0000,250,3.3,234,11.3,185,0.2,13.5,11.2,74.0,16.0,11.1,-,-,-,-,-,-,1017.8,1014.5,-,7.12
1340,20160722:0000,69,2.2,45,16.5,560,15.0,12.6,10.6,77.0,18.0,9.8,-,-,-,-,-,-,1021.1,1017.8,-,7.70
1340,20160723:0000,296,3.5,29,19.6,459,7.2,15.8,14.7,88.0,18.6,12.4,-,-,-,-,-,-,1007.1,1003.9,-,8.86
1340,20160724:0000,276,6.6,271,20.6,461,0.8,15.7,13.6,78.0,17.6,14.6,-,-,-,-,-,-,1001.1,997.9,-,9.94
1340,20160725:0000,296,2.6,290,11.3,266,2.2,12.3,10.5,79.0,15.9,11.1,-,-,-,-,-,-,1012.9,1009.6,-,7.02
1340,20160726:0000,297,2.9,242,16.0,252,0.0,12.5,11.5,88.0,17.9,9.6,-,-,-,-,-,-,1008.6,1005.3,-,10.17
1340,20160727:0000,288,3.6,237,10.8,283,0.2,13.0,11.9,87.0,18.2,9.9,-,-,-,-,-,-,1019.7,1016.4,-,9.40
1340,20160728:0000,296,4.7,276,16.5,529,3.6,14.8,13.7,88.0,16.2,12.5,-,-,-,-,-,-,1011.1,1007.9,-,3.84
1340,20160729:0000,280,8.9,246,20.1,385,0.6,14.6,11.9,71.0,17.0,12.2,-,-,-,-,-,-,1005.8,1002.6,-,10.43
1340,20160730:0000,281,2.6,308,14.4,429,3.4,12.4,11.3,87.0,17.1,10.1,-,-,-,-,-,-,1013.6,1010.3,-,9.63
1340,20160731:0000,272,5.9,265,18.5,364,2.0,12.2,9.9,73.0,15.5,10.8,-,-,-,-,-,-,1011.2,1007.9,-,11.02
1340,20160801:0000,292,1.8,243,18.0,415,3.6,11.5,10.0,82.0,15.9,9.4,-,-,-,-,-,-,1012.4,1009.1,-,9.08
1340,20160802:0000,248,4.4,239,12.4,258,0.0,13.0,11.4,81.0,16.6,9.6,-,-,-,-,-,-,1006.2,1003.0,-,12.59
1340,20160803:0000,282,3.6,310,10.8,349,2.2,12.6,11.4,86.0,18.2,9.9,-,-,-,-,-,-,1012.3,1009.0,-,8.28
1340,20160804:0000,316,1.0,258,7.2,224,2.2,13.8,13.3,94.0,14.2,12.5,-,-,-,-,-,-,1007.8,1004.6,-,3.35
1340,20160805:0000,295,2.3,268,12.9,355,3.0,11.9,10.2,80.0,15.4,9.2,-,-,-,-,-,-,1000.5,997.3,-,10.41
1340,20160806:0000,275,5.3,287,13.9,395,2.4,10.8,8.4,70.0,13.7,7.8,-,-,-,-,-,-,1000.2,997.0,-,9.62
1340,20160807:0000,226,4.7,236,15.4,339,0.0,9.0,6.4,66.0,12.7,6.9,-,-,-,-,-,-,1008.0,1004.7,-,13.54
1340,20160808:0000,289,1.9,219,9.3,207,2.4,8.8,6.7,72.0,13.5,4.7,-,-,-,-,-,-,1012.9,1009.6,-,7.99
1340,20160809:0000,83,4.0,81,14.9,366,102.0,10.7,8.3,70.0,13.2,6.0,-,-,-,-,-,-,1018.4,1015.1,-,6.74
1340,20160810:0000,89,5.0,47,18.5,419,47.6,10.5,10.3,97.0,12.0,8.0,-,-,-,-,-,-,1018.5,1015.2,-,2.49
1340,20160811:0000,210,3.3,82,15.4,269,1.6,9.9,9.6,96.0,14.4,9.6,-,-,-,-,-,-,1021.3,1018.0,-,6.87
1340,20160812:0000,147,2.6,77,7.7,289,0.4,13.8,12.8,88.0,20.2,9.8,-,-,-,-,-,-,1022.0,1018.7,-,12.57
1340,20160813:0000,286,2.2,28,7.2,168,0.0,12.8,12.0,90.0,16.5,12.2,-,-,-,-,-,-,1018.1,1014.8,-,7.17
1340,20160814:0000,233,1.5,260,8.2,185,0.0,12.4,9.5,66.0,15.9,8.1,-,-,-,-,-,-,1021.4,1018.1,-,12.74
1340,20160815:0000,147,1.6,63,6.2,268,0.0,12.6,9.7,66.0,16.8,8.2,-,-,-,-,-,-,1019.5,1016.2,-,13.01
1340,20160816:0000,202,3.7,123,6.7,246,0.0,10.5,9.7,89.0,16.7,8.1,-,-,-,-,-,-,1023.2,1019.9,-,15.01
1340,20160817:0000,196,2.2,79,6.2,231,0.0,11.6,9.9,79.0,18.0,8.8,-,-,-,-,-,-,1025.9,1022.6,-,14.89
1340,20160818:0000,197,3.0,73,7.7,253,0.0,11.2,10.1,86.0,16.1,8.6,-,-,-,-,-,-,1025.5,1022.2,-,15.73
1340,20160819:0000,196,2.7,134,6.7,257,0.0,11.7,9.7,76.0,15.4,9.2,-,-,-,-,-,-,1029.2,1025.9,-,14.48
1340,20160820:0000,200,3.1,38,12.4,417,1.4,11.5,10.0,82.0,14.8,9.4,-,-,-,-,-,-,1028.1,1024.8,-,8.32
1340,20160821:0000,82,3.0,70,14.4,390,0.8,13.0,11.3,80.0,17.3,10.4,-,-,-,-,-,-,1027.5,1024.2,-,14.25
1340,20160822:0000,32,4.6,305,9.3,262,0.0,15.3,13.2,78.0,16.6,10.1,-,-,-,-,-,-,1023.5,1020.2,-,11.82
1340,20160823:0000,236,2.8,254,10.3,156,0.0,13.5,11.2,74.0,18.1,9.3,-,-,-,-,-,-,1021.7,1018.4,-,13.50
1340,20160824:0000,156,0.6,40,14.9,319,37.2,12.2,11.5,91.0,14.5,9.4,-,-,-,-,-,-,1019.2,1015.9,-,2.87
1340,20160825:0000,297,2.4,336,13.4,357,18.8,14.0,13.8,98.0,17.2,11.4,-,-,-,-,-,-,1013.9,1010.6,-,2.22
1340,20160826:0000,298,6.4,284,19.6,576,0.6,16.6,14.5,78.0,19.1,13.6,-,-,-,-,-,-,1003.3,1000.1,-,10.49
1340,20160827:0000,258,4.2,234,13.9,288,0.0,13.5,10.0,61.0,16.7,11.7,-,-,-,-,-,-,1016.4,1013.1,-,11.43
1340,20160828:0000,240,0.8,262,7.7,198,9.6,13.0,11.4,81.0,20.4,8.6,-,-,-,-,-,-,1021.8,1018.5,-,16.60
1340,20160829:0000,190,2.5,245,12.4,337,2.0,10.1,9.6,93.0,14.4,9.8,-,-,-,-,-,-,1009.3,1006.0,-,6.09
1340,20160830:0000,236,3.9,221,9.8,321,0.0,14.1,12.0,77.0,17.8,9.8,-,-,-,-,-,-,1016.1,1012.8,-,13.82
